state,district,month,biometric_pressure_index
Tamil Nadu,Tiruppur,2025-11,-0.11469604549571344
Tamil Nadu,Tiruppur,2025-12,0.5785370408797461
Tamil Nadu,Tiruvallur,2025-01,2.8726093507239154
Tamil Nadu,Tiruvallur,2025-02,-1.033036236830209
Tamil Nadu,Tiruvallur,2025-03,-0.2570915130437497
Tamil Nadu,Tiruvallur,2025-04,-0.8111023822790606
Tamil Nadu,Tiruvallur,2025-05,-0.5948862151963206
Tamil Nadu,Tiruvallur,2025-06,-0.5076505585950929
Tamil Nadu,Tiruvallur,2025-07,-0.921983504271775
Tamil Nadu,Tiruvallur,2025-08,-0.02635038424349248
Tamil Nadu,Tiruvallur,2025-09,0.2906868815658972
Tamil Nadu,Tiruvallur,2025-10,0.18063744881083119
Tamil Nadu,Tiruvallur,2025-11,0.2447105145068143
Tamil Nadu,Tiruvallur,2025-12,0.5634565988522395
Tamil Nadu,Tiruvannamalai,2025-01,-0.654517350227766
Tamil Nadu,Tiruvannamalai,2025-02,-1.3458018447605558
Tamil Nadu,Tiruvannamalai,2025-03,-0.9714901489855448
Tamil Nadu,Tiruvannamalai,2025-04,-0.6340695384302476
Tamil Nadu,Tiruvannamalai,2025-05,0.28020655828734675
Tamil Nadu,Tiruvannamalai,2025-06,-0.8103273837232056
Tamil Nadu,Tiruvannamalai,2025-07,-1.0423814053793217
Tamil Nadu,Tiruvannamalai,2025-08,0.2843042997951839
Tamil Nadu,Tiruvannamalai,2025-09,1.380193614693709
Tamil Nadu,Tiruvannamalai,2025-10,1.2120567949305041
Tamil Nadu,Tiruvannamalai,2025-11,0.6566500266947037
Tamil Nadu,Tiruvannamalai,2025-12,1.6451763771051915
Tamil Nadu,Tiruvarur,2025-01,0.0
Tamil Nadu,Tiruvarur,2025-02,0.0
Tamil Nadu,Tiruvarur,2025-03,0.0
Tamil Nadu,Tuticorin,2025-03,0.0
Tamil Nadu,Tuticorin,2025-04,0.0
Tamil Nadu,Tuticorin,2025-05,0.0
Tamil Nadu,Vellore,2025-01,1.8778835778150889
Tamil Nadu,Vellore,2025-02,-0.6416426782322369
Tamil Nadu,Vellore,2025-03,0.08523425969367442
Tamil Nadu,Vellore,2025-04,-1.0914485536149088
Tamil Nadu,Vellore,2025-05,-1.141274202578408
Tamil Nadu,Vellore,2025-06,-0.8905454303664821
Tamil Nadu,Vellore,2025-07,-1.1580282642430546
Tamil Nadu,Vellore,2025-08,0.09895458466664814
Tamil Nadu,Vellore,2025-09,0.41801200929685234
Tamil Nadu,Vellore,2025-10,0.4839980350336348
Tamil Nadu,Vellore,2025-11,0.24144100678699473
Tamil Nadu,Vellore,2025-12,1.717415655742203
Tamil Nadu,Villupuram,2025-01,1.4141769686356747
Tamil Nadu,Villupuram,2025-02,-1.1353937301919919
Tamil Nadu,Villupuram,2025-03,-1.129847467265548
Tamil Nadu,Villupuram,2025-04,-0.9845687002222179
Tamil Nadu,Villupuram,2025-05,-0.9423605048529258
Tamil Nadu,Villupuram,2025-06,-0.5235156644008365
Tamil Nadu,Villupuram,2025-07,-0.710406334265162
Tamil Nadu,Villupuram,2025-08,0.19434928040621216
Tamil Nadu,Villupuram,2025-09,0.9896006254248059
Tamil Nadu,Villupuram,2025-10,0.5829604826400199
Tamil Nadu,Villupuram,2025-11,0.44388105885037604
Tamil Nadu,Villupuram,2025-12,1.8011239852415974
Tamil Nadu,Viluppuram,2025-01,-1.3987290213105013
Tamil Nadu,Viluppuram,2025-02,-1.1038154310826294
Tamil Nadu,Viluppuram,2025-03,-0.8140138936504787
Tamil Nadu,Viluppuram,2025-04,-0.9844533472630592
Tamil Nadu,Viluppuram,2025-05,-0.2863706592626157
Tamil Nadu,Viluppuram,2025-06,-0.4781826392058673
Tamil Nadu,Viluppuram,2025-07,0.46114304370249787
Tamil Nadu,Viluppuram,2025-08,0.7092911523086184
Tamil Nadu,Viluppuram,2025-09,0.6567406069758458
Tamil Nadu,Viluppuram,2025-10,0.10043852459138361
Tamil Nadu,Viluppuram,2025-11,0.9356627322036396
Tamil Nadu,Viluppuram,2025-12,2.2022889319931647
Tamil Nadu,Virudhunagar,2025-01,1.7962601165071248
Tamil Nadu,Virudhunagar,2025-02,-0.9879953924286241
Tamil Nadu,Virudhunagar,2025-03,-0.8262007491836076
Tamil Nadu,Virudhunagar,2025-04,-0.8800135971854898
Tamil Nadu,Virudhunagar,2025-05,-0.712699217554198
Tamil Nadu,Virudhunagar,2025-06,-0.5989047591208448
Tamil Nadu,Virudhunagar,2025-07,-0.8530308958714363
Tamil Nadu,Virudhunagar,2025-08,0.07520455274977635
Tamil Nadu,Virudhunagar,2025-09,2.099706864849514
Tamil Nadu,Virudhunagar,2025-10,0.0816932763977382
Tamil Nadu,Virudhunagar,2025-11,0.3999806046654972
Tamil Nadu,Virudhunagar,2025-12,0.4059991961745484
Telangana,Adilabad,2025-01,2.3359663796122243
Telangana,Adilabad,2025-02,-0.1037938266423884
Telangana,Adilabad,2025-03,1.4805674425277298
Telangana,Adilabad,2025-04,-0.4197587519062009
Telangana,Adilabad,2025-05,-0.31056789353283526
Telangana,Adilabad,2025-06,-0.48267484204209415
Telangana,Adilabad,2025-07,-1.434272036267158
Telangana,Adilabad,2025-08,-0.8540304119858477
Telangana,Adilabad,2025-09,0.5646400213732996
Telangana,Adilabad,2025-10,0.08188997124303246
Telangana,Adilabad,2025-11,-0.8499755662110321
Telangana,Adilabad,2025-12,-0.007990486168718839
Telangana,Bhadradri Kothagudem,2025-01,2.7821229509934517
Telangana,Bhadradri Kothagudem,2025-02,-0.20043431902948594
Telangana,Bhadradri Kothagudem,2025-03,-0.9440656835337861
Telangana,Bhadradri Kothagudem,2025-04,-0.6048019863750809
Telangana,Bhadradri Kothagudem,2025-05,-0.08417928091291108
Telangana,Bhadradri Kothagudem,2025-06,-0.6323244816054171
Telangana,Bhadradri Kothagudem,2025-07,-0.3888701023241285
Telangana,Bhadradri Kothagudem,2025-08,1.2599545139540977
Telangana,Bhadradri Kothagudem,2025-09,0.06478239405199854
Telangana,Bhadradri Kothagudem,2025-10,-0.29735485364035114
Telangana,Bhadradri Kothagudem,2025-11,-0.8437207233092389
Telangana,Bhadradri Kothagudem,2025-12,-0.11110842826914491
Telangana,Hanumakonda,2025-01,0.21889401520857246
Telangana,Hanumakonda,2025-02,0.8028554480265486
Telangana,Hanumakonda,2025-03,1.7734129927272826
Telangana,Hanumakonda,2025-04,-0.5349400865609498
Telangana,Hanumakonda,2025-05,-0.7263313140945278
Telangana,Hanumakonda,2025-06,-1.160376214995551
Telangana,Hanumakonda,2025-07,-1.3936695215593233
Telangana,Hanumakonda,2025-08,-0.516302068277223
Telangana,Hanumakonda,2025-09,1.8242361073991116
Telangana,Hanumakonda,2025-10,-0.43739249549727793
Telangana,Hanumakonda,2025-11,0.437491121353492
Telangana,Hanumakonda,2025-12,-0.2878779837301532
Telangana,Hyderabad,2025-01,3.1498219433702146
Telangana,Hyderabad,2025-02,-0.8085860665725451
Telangana,Hyderabad,2025-03,0.37294402898097084
Telangana,Hyderabad,2025-04,-0.2105979399508178
Telangana,Hyderabad,2025-05,-0.28918354242950883
Telangana,Hyderabad,2025-06,-0.8327760204856943
Telangana,Hyderabad,2025-07,-0.2503132450523576
Telangana,Hyderabad,2025-08,-0.4784351201368991
Telangana,Hyderabad,2025-09,-0.2903361960070621
Telangana,Hyderabad,2025-10,-0.07965641477561702
Telangana,Hyderabad,2025-11,0.0032104526928400314
Telangana,Hyderabad,2025-12,-0.2860918796335084
Telangana,Jagitial,2025-01,2.7861020106119883
Telangana,Jagitial,2025-02,-0.951821053002021
Telangana,Jagitial,2025-03,-0.9908153059554948
Telangana,Jagitial,2025-04,-0.8317654136951806
Telangana,Jagitial,2025-05,-0.4754030330939913
Telangana,Jagitial,2025-06,-0.6759470198940691
Telangana,Jagitial,2025-07,0.02615690378592909
Telangana,Jagitial,2025-08,0.4547872121901053
Telangana,Jagitial,2025-09,0.7924555800840284
Telangana,Jagitial,2025-10,0.14330746085906426
Telangana,Jagitial,2025-11,0.06231073234325042
Telangana,Jagitial,2025-12,-0.3393680742336042
Telangana,Jangaon,2025-01,-0.11851144183566763
Telangana,Jangaon,2025-02,-1.2820783253131316
Telangana,Jangaon,2025-03,-0.3124392557485783
Telangana,Jangaon,2025-04,-1.1204718137190393
Telangana,Jangaon,2025-05,-0.4201769301446398
Telangana,Jangaon,2025-06,-0.2047015813525168
Telangana,Jangaon,2025-07,-0.9588653021249471
Telangana,Jangaon,2025-08,0.6571998138159749
Telangana,Jangaon,2025-09,0.6571998138159749
Telangana,Jangaon,2025-10,2.5964779529450817
Telangana,Jangaon,2025-11,0.010773767439606109
Telangana,Jangaon,2025-12,0.49559330222188275
Telangana,Jangoan,2025-01,2.2082899884645903
Telangana,Jangoan,2025-02,-0.9783589427464409
Telangana,Jangoan,2025-03,-0.4629853939571608
Telangana,Jangoan,2025-04,-0.20334448005260786
Telangana,Jangoan,2025-05,0.024365002135141298
Telangana,Jangoan,2025-06,-0.220690315142933
Telangana,Jangoan,2025-07,-1.09635146737962
Telangana,Jangoan,2025-08,-1.5303320994596499
Telangana,Jangoan,2025-09,0.9499081544467858
Telangana,Jangoan,2025-10,1.1421379872259125
Telangana,Jangoan,2025-11,0.3033148048651386
Telangana,Jangoan,2025-12,-0.1359532383991593
Telangana,Jayashankar Bhupalpally,2025-01,2.4310677917075347
Telangana,Jayashankar Bhupalpally,2025-02,0.2896124467244956
Telangana,Jayashankar Bhupalpally,2025-03,1.0808304504686241
Telangana,Jayashankar Bhupalpally,2025-04,0.618579376465899
Telangana,Jayashankar Bhupalpally,2025-05,-0.1822240049831133
Telangana,Jayashankar Bhupalpally,2025-06,0.3062744081010078
Telangana,Jayashankar Bhupalpally,2025-07,-0.4101899310890364
Telangana,Jayashankar Bhupalpally,2025-08,-0.8168318533320343
Telangana,Jayashankar Bhupalpally,2025-09,-1.52469001427355
Telangana,Jayashankar Bhupalpally,2025-10,-0.5421702040977286
Telangana,Jayashankar Bhupalpally,2025-11,-0.8400685346030632
Telangana,Jayashankar Bhupalpally,2025-12,-0.4101899310890364
Telangana,Jogulamba Gadwal,2025-01,3.0369773615855773
Telangana,Jogulamba Gadwal,2025-02,-0.866869210594517
Telangana,Jogulamba Gadwal,2025-03,-0.3148868732198245
Telangana,Jogulamba Gadwal,2025-04,-0.18093480038746818
Telangana,Jogulamba Gadwal,2025-05,-0.42095496714316877
Telangana,Jogulamba Gadwal,2025-06,0.4301575640327074
Telangana,Jogulamba Gadwal,2025-07,-0.8442753854513099
Telangana,Jogulamba Gadwal,2025-08,-0.754326766828129
Telangana,Jogulamba Gadwal,2025-09,-0.039370364724562436
Telangana,Jogulamba Gadwal,2025-10,0.191224046618776
Telangana,Jogulamba Gadwal,2025-11,-0.42095496714316877
Telangana,Jogulamba Gadwal,2025-12,0.18421436325509002
Telangana,K.V. Rangareddy,2025-01,2.24364275941003
Telangana,K.V. Rangareddy,2025-02,-0.8607300960917481
Telangana,K.V. Rangareddy,2025-03,1.0890315365366021
Telangana,K.V. Rangareddy,2025-04,-0.6745000863007021
Telangana,K.V. Rangareddy,2025-05,-0.6835524674249313
Telangana,K.V. Rangareddy,2025-06,-0.8792838685606325
Telangana,K.V. Rangareddy,2025-07,-1.1979051262080742
Telangana,K.V. Rangareddy,2025-08,-0.7308190402831919
Telangana,K.V. Rangareddy,2025-09,0.8886238175376721
Telangana,K.V. Rangareddy,2025-10,0.6764274232812649
Telangana,K.V. Rangareddy,2025-11,-0.17952243880266386
Telangana,K.V. Rangareddy,2025-12,0.30858758690637156
Telangana,Kamareddy,2025-01,2.519060607215444
Telangana,Kamareddy,2025-02,0.3329442142708724
Telangana,Kamareddy,2025-03,1.376495084048646
Telangana,Kamareddy,2025-04,-1.1066868433698627
Telangana,Kamareddy,2025-05,-0.46499761473254586
Telangana,Kamareddy,2025-06,-0.9398546570511037
Telangana,Kamareddy,2025-07,-0.7914283629612168
Telangana,Kamareddy,2025-08,-0.15266520446723897
Telangana,Kamareddy,2025-09,0.19187717636306933
Telangana,Kamareddy,2025-10,-0.40753189252261357
Telangana,Kamareddy,2025-11,0.11921110555536893
Telangana,Kamareddy,2025-12,-0.6764236123488216
Telangana,Karimnagar,2025-01,0.7522984804249829
Telangana,Karimnagar,2025-02,-0.49785965375003016
Telangana,Karimnagar,2025-03,1.0019409893896551
Telangana,Karimnagar,2025-04,-1.3682481736267218
Telangana,Karimnagar,2025-05,-1.4331729384276437
Telangana,Karimnagar,2025-06,-1.1847997430818875
Telangana,Karimnagar,2025-07,-0.8928746603982092
Telangana,Karimnagar,2025-08,-0.33444949271461427
Telangana,Karimnagar,2025-09,0.956731981682368
Telangana,Karimnagar,2025-10,0.8871506426719613
Telangana,Karimnagar,2025-11,0.9940263874428046
Telangana,Karimnagar,2025-12,1.1192561803873424
Telangana,Khammam,2025-01,2.849473472210823
Telangana,Khammam,2025-02,-0.21753352890407315
Telangana,Khammam,2025-03,-0.6555832581042448
Telangana,Khammam,2025-04,-0.47780097066250604
Telangana,Khammam,2025-05,0.4942913079266031
Telangana,Khammam,2025-06,0.010167197147437326
Telangana,Khammam,2025-07,-0.04250236772574556
Telangana,Khammam,2025-08,-0.6747382989292383
Telangana,Khammam,2025-09,0.9161743078051348
Telangana,Khammam,2025-10,-0.6381661488414739
Telangana,Khammam,2025-11,-0.8262857293247442
Telangana,Khammam,2025-12,-0.7374959825979793
Telangana,Komaram Bheem,2025-01,2.8518784559375288
Telangana,Komaram Bheem,2025-02,0.15948718088643551
Telangana,Komaram Bheem,2025-03,0.04483941038949425
Telangana,Komaram Bheem,2025-04,-0.6928057033374272
Telangana,Komaram Bheem,2025-05,-0.701049178375863
Telangana,Komaram Bheem,2025-06,0.5705450105391264
Telangana,Komaram Bheem,2025-07,-0.8582247691087027
Telangana,Komaram Bheem,2025-08,-0.4491652188681068
Telangana,Komaram Bheem,2025-09,-0.30811020154376334
Telangana,Komaram Bheem,2025-10,0.5108805872467367
Telangana,Komaram Bheem,2025-11,-0.011173361096778746
Telangana,Komaram Bheem,2025-12,-1.1171022126686743
Telangana,Mahabubabad,2025-01,3.1059240886523765
Telangana,Mahabubabad,2025-02,-0.4331035011521013
Telangana,Mahabubabad,2025-03,-0.3954866040290995
Telangana,Mahabubabad,2025-04,-0.26156616344533035
Telangana,Mahabubabad,2025-05,-0.3890713192484326
Telangana,Mahabubabad,2025-06,0.02754735205850158
Telangana,Mahabubabad,2025-07,-0.3327703413613485
Telangana,Mahabubabad,2025-08,0.4199595394651287
Telangana,Mahabubabad,2025-09,0.14909979290751804
Telangana,Mahabubabad,2025-10,-0.7735804164861714
Telangana,Mahabubabad,2025-11,-0.1999841717341795
Telangana,Mahabubabad,2025-12,-0.9169682556268608
Telangana,Mahabubnagar,2025-01,1.2086389830398618
Telangana,Mahabubnagar,2025-02,-0.9259859429369814
Telangana,Mahabubnagar,2025-03,0.7128839509947232
Telangana,Mahabubnagar,2025-04,-0.8933376195624905
Telangana,Mahabubnagar,2025-05,-0.47656859924745537
Telangana,Mahabubnagar,2025-06,-0.005166114948401771
Telangana,Mahabubnagar,2025-07,-1.8118366533975607
Telangana,Mahabubnagar,2025-08,-0.21080374588661344
Telangana,Mahabubnagar,2025-09,1.3761712816652414
Telangana,Mahabubnagar,2025-10,-0.7300310797805725
Telangana,Mahabubnagar,2025-11,0.22521386820619055
Telangana,Mahabubnagar,2025-12,1.5308216718540535
Telangana,Mancherial,2025-01,3.0248767649184556
Telangana,Mancherial,2025-02,-0.44126587224605146
Telangana,Mancherial,2025-03,-0.7691290457922856
Telangana,Mancherial,2025-04,-0.8943033309541993
Telangana,Mancherial,2025-05,-0.15618454549696215
Telangana,Mancherial,2025-06,0.5977845495169198
Telangana,Mancherial,2025-07,-0.19507153880244424
Telangana,Mancherial,2025-08,-0.5801964758614392
Telangana,Mancherial,2025-09,0.3787654949930751
Telangana,Mancherial,2025-10,-0.4678315222103289
Telangana,Mancherial,2025-11,-0.35237312044250774
Telangana,Mancherial,2025-12,-0.1450713576222298
Telangana,Medak,2025-01,1.6430180251240762
Telangana,Medak,2025-02,1.0938178462521746
Telangana,Medak,2025-03,0.7869532895937672
Telangana,Medak,2025-04,-1.2761966434804166
Telangana,Medak,2025-05,-0.9379871743630512
Telangana,Medak,2025-06,-0.5836309657539156
Telangana,Medak,2025-07,-1.2731988442407431
Telangana,Medak,2025-08,0.5368497870094231
Telangana,Medak,2025-09,0.9031223981418833
Telangana,Medak,2025-10,-1.2429194146043445
Telangana,Medak,2025-11,-0.2150205664982261
Telangana,Medak,2025-12,0.565192262819377
Telangana,Medchal Malkajgiri,2025-01,2.8152480908257984
Telangana,Medchal Malkajgiri,2025-02,-0.46899383785317156
Telangana,Medchal Malkajgiri,2025-03,0.10344993728349253
Telangana,Medchal Malkajgiri,2025-04,-0.7535263542730749
Telangana,Medchal Malkajgiri,2025-05,-1.16800839718588
Telangana,Medchal Malkajgiri,2025-06,-0.8319905517525147
Telangana,Medchal Malkajgiri,2025-07,-0.461920694337054
Telangana,Medchal Malkajgiri,2025-08,-0.35608776822089266
Telangana,Medchal Malkajgiri,2025-09,0.5426393558861875
Telangana,Medchal Malkajgiri,2025-10,0.5343386321865773
Telangana,Medchal Malkajgiri,2025-11,-0.3637206175998445
Telangana,Medchal Malkajgiri,2025-12,0.40857220504037944
Telangana,Medchal?Malkajgiri,2025-01,0.0
Telangana,Medchal−Malkajgiri,2025-01,-1.3634929932368838
Telangana,Medchal−Malkajgiri,2025-02,-0.33184228002106136
Telangana,Medchal−Malkajgiri,2025-03,0.16876872408261465
Telangana,Medchal−Malkajgiri,2025-04,-0.48633518902662215
Telangana,Medchal−Malkajgiri,2025-05,0.2472856078841386
Telangana,Medchal−Malkajgiri,2025-06,-0.8519507653371968
Telangana,Medchal−Malkajgiri,2025-07,-0.577141672031863
Telangana,Medchal−Malkajgiri,2025-08,-1.0992789493119972
Telangana,Medchal−Malkajgiri,2025-09,1.4639404118813895
Telangana,Medchal−Malkajgiri,2025-10,0.9146791201970922
Telangana,Medchal−Malkajgiri,2025-11,2.102854972414845
Telangana,Medchal−Malkajgiri,2025-12,-0.1874869874944493
Telangana,Mulugu,2025-01,0.2773058743631693
Telangana,Mulugu,2025-02,1.9872105555994606
Telangana,Mulugu,2025-03,0.35837589431715305
Telangana,Mulugu,2025-04,0.06340874474675684
Telangana,Mulugu,2025-05,-0.2861896935699632
Telangana,Mulugu,2025-06,-0.04688440418370797
Telangana,Mulugu,2025-07,0.7466637529662686
Telangana,Mulugu,2025-08,0.5915954026371198
Telangana,Mulugu,2025-09,0.654527650913936
Telangana,Mulugu,2025-10,-1.1936786819215441
Telangana,Mulugu,2025-11,-1.6947474717132192
Telangana,Mulugu,2025-12,-1.4575876241554295
Telangana,Nagarkurnool,2025-01,2.4886441280545
Telangana,Nagarkurnool,2025-02,-0.8446680036897835
Telangana,Nagarkurnool,2025-03,0.24948056886741754
Telangana,Nagarkurnool,2025-04,-1.2129335974717164
Telangana,Nagarkurnool,2025-05,-0.07165767711921664
Telangana,Nagarkurnool,2025-06,-0.5849299164311873
Telangana,Nagarkurnool,2025-07,-1.2415101463381328
Telangana,Nagarkurnool,2025-08,0.11103244195792558
Telangana,Nagarkurnool,2025-09,-0.28931394716985914
Telangana,Nagarkurnool,2025-10,0.0715131372619212
Telangana,Nagarkurnool,2025-11,1.2507731512257432
Telangana,Nagarkurnool,2025-12,0.07356986085239274
Telangana,Nalgonda,2025-01,1.367418353086816
Telangana,Nalgonda,2025-02,0.4976424187182723
Telangana,Nalgonda,2025-03,1.898132891828375
Telangana,Nalgonda,2025-04,-0.661528684351104
Telangana,Nalgonda,2025-05,-0.45742928327926197
Telangana,Nalgonda,2025-06,0.08064840973774337
Telangana,Nalgonda,2025-07,-1.8278388893409587
Telangana,Nalgonda,2025-08,-0.5253286051354927
Telangana,Nalgonda,2025-09,0.8763911155703766
Telangana,Nalgonda,2025-10,0.27341971775565926
Telangana,Nalgonda,2025-11,-0.8267622755198802
Telangana,Nalgonda,2025-12,-0.6947651690705366
Telangana,Narayanpet,2025-01,2.055122899165646
Telangana,Narayanpet,2025-02,0.10284690401870998
Telangana,Narayanpet,2025-03,-0.5579695820464811
Telangana,Narayanpet,2025-04,-0.5255806535498279
Telangana,Narayanpet,2025-05,-0.27557861171628595
Telangana,Narayanpet,2025-06,0.17078130912821546
Telangana,Narayanpet,2025-07,-2.082516446383946
Telangana,Narayanpet,2025-08,-0.46338701957487144
Telangana,Narayanpet,2025-09,0.508797679928394
Telangana,Narayanpet,2025-10,1.4744356811185062
Telangana,Narayanpet,2025-11,-0.257673956200356
Telangana,Narayanpet,2025-12,-0.1492782038876985
Telangana,Nirmal,2025-01,1.2733930405923892
Telangana,Nirmal,2025-02,0.362081517448438
Telangana,Nirmal,2025-03,1.1539773920198255
Telangana,Nirmal,2025-04,-0.005547848287142248
Telangana,Nirmal,2025-05,0.9874438510872744
Telangana,Nirmal,2025-06,-1.1890420879070192
Telangana,Nirmal,2025-07,0.7406615451421004
Telangana,Nirmal,2025-08,-0.09582997243043363
Telangana,Nirmal,2025-09,0.5692073978178231
Telangana,Nirmal,2025-10,-0.7182915647119995
Telangana,Nirmal,2025-11,-1.096432399143716
Telangana,Nirmal,2025-12,-1.9816208716275436
Telangana,Nizamabad,2025-01,2.2659353227696046
Telangana,Nizamabad,2025-02,-0.41866376856617055
Telangana,Nizamabad,2025-03,0.8685136992402519
Telangana,Nizamabad,2025-04,-1.0386761132316438
Telangana,Nizamabad,2025-05,0.14016808155729774
Telangana,Nizamabad,2025-06,-0.5884075044500114
Telangana,Nizamabad,2025-07,-0.6556695713009124
Telangana,Nizamabad,2025-08,-0.16067792278171197
Telangana,Nizamabad,2025-09,1.526299468817564
Telangana,Nizamabad,2025-10,-0.09871150623775715
Telangana,Nizamabad,2025-11,-0.8816941915442735
Telangana,Nizamabad,2025-12,-0.9584159942722384
Telangana,Peddapalli,2025-01,0.662783198846566
Telangana,Peddapalli,2025-02,1.9890168999120168
Telangana,Peddapalli,2025-03,-0.9212119139070852
Telangana,Peddapalli,2025-04,-0.3405830543830171
Telangana,Peddapalli,2025-05,-0.8154632021407202
Telangana,Peddapalli,2025-06,-0.35792663326948226
Telangana,Peddapalli,2025-07,-0.45845987853048553
Telangana,Peddapalli,2025-08,-0.6910001293586366
Telangana,Peddapalli,2025-09,-1.025514552826715
Telangana,Peddapalli,2025-10,-0.5097303353536085
Telangana,Peddapalli,2025-11,1.8672356861477823
Telangana,Peddapalli,2025-12,0.6008539148633909
Telangana,Rajanna Sircilla,2025-01,1.9160888068124204
Telangana,Rajanna Sircilla,2025-02,-0.6608768918251564
Telangana,Rajanna Sircilla,2025-03,1.8465548178989486
Telangana,Rajanna Sircilla,2025-04,-0.7128384054966208
Telangana,Rajanna Sircilla,2025-05,0.9698926474120426
Telangana,Rajanna Sircilla,2025-06,-0.24926019529041946
Telangana,Rajanna Sircilla,2025-07,0.22814769454290215
Telangana,Rajanna Sircilla,2025-08,-0.17393858329566117
Telangana,Rajanna Sircilla,2025-09,-0.8199106154863048
Telangana,Rajanna Sircilla,2025-10,-0.5209272150033457
Telangana,Rajanna Sircilla,2025-11,-0.5349221826855268
Telangana,Rajanna Sircilla,2025-12,-1.2880098775832698
Telangana,Rangareddy,2025-01,2.0311866284700995
Telangana,Rangareddy,2025-02,-0.3509525972331422
Telangana,Rangareddy,2025-03,-0.13090417503879123
Telangana,Rangareddy,2025-04,-0.0869832198024186
Telangana,Rangareddy,2025-05,-1.0232664401587397
Telangana,Rangareddy,2025-06,-1.4235900674278277
Telangana,Rangareddy,2025-07,1.5556605060379116
Telangana,Rangareddy,2025-08,-0.9073832848966353
Telangana,Rangareddy,2025-09,0.9764362721327817
Telangana,Rangareddy,2025-10,-0.2647585148067833
Telangana,Rangareddy,2025-11,0.20930893853818947
Telangana,Rangareddy,2025-12,-0.58475404581464
Telangana,Sangareddy,2025-01,2.9966460643495503
Telangana,Sangareddy,2025-02,-0.18650586467927585
Telangana,Sangareddy,2025-03,0.22121011097494972
Telangana,Sangareddy,2025-04,-0.5447810630868493
Telangana,Sangareddy,2025-05,-0.2106630708060173
Telangana,Sangareddy,2025-06,-0.5368939349900889
Telangana,Sangareddy,2025-07,-0.6183804215897782
Telangana,Sangareddy,2025-08,-0.6850511833531604
Telangana,Sangareddy,2025-09,0.875735781533415
Telangana,Sangareddy,2025-10,-0.6173160117503048
Telangana,Sangareddy,2025-11,-0.16488561114454023
Telangana,Sangareddy,2025-12,-0.5291147954578987
Telangana,Siddipet,2025-01,2.9140355002401606
Telangana,Siddipet,2025-02,-0.15955359389507878
Telangana,Siddipet,2025-03,-0.33594293134349007
Telangana,Siddipet,2025-04,-0.5348389096298549
Telangana,Siddipet,2025-05,-0.2981077662104857
Telangana,Siddipet,2025-06,0.5612234218728834
Telangana,Siddipet,2025-07,0.1655280688210065
Telangana,Siddipet,2025-08,0.0023079019676420847
Telangana,Siddipet,2025-09,0.3008044280158456
Telangana,Siddipet,2025-10,-1.294337655451934
Telangana,Siddipet,2025-11,-0.7446718546793631
Telangana,Siddipet,2025-12,-0.5764466097073324
Telangana,Suryapet,2025-01,2.8353985191217603
Telangana,Suryapet,2025-02,0.0473244404125637
Telangana,Suryapet,2025-03,0.35187426054623144
Telangana,Suryapet,2025-04,-0.7955966782590154
Telangana,Suryapet,2025-05,0.5859497421365726
Telangana,Suryapet,2025-06,-1.413156441859827
Telangana,Suryapet,2025-07,-0.5064025052850171
Telangana,Suryapet,2025-08,0.15463053175271516
Telangana,Suryapet,2025-09,-0.05025541295512283
Telangana,Suryapet,2025-10,-0.5498595567195101
Telangana,Suryapet,2025-11,-0.5002828848512827
Telangana,Suryapet,2025-12,-0.15962401404006787
Telangana,Vikarabad,2025-01,2.0822285829621743
Telangana,Vikarabad,2025-02,-0.7289614750603152
Telangana,Vikarabad,2025-03,-0.03937184645294766
Telangana,Vikarabad,2025-04,-0.9369765838330013
Telangana,Vikarabad,2025-05,1.517208345196474
Telangana,Vikarabad,2025-06,-0.8900264652385395
Telangana,Vikarabad,2025-07,-1.3048073610923407
Telangana,Vikarabad,2025-08,0.4849746073068925
Telangana,Vikarabad,2025-09,0.5385716060727063
Telangana,Vikarabad,2025-10,0.4151453746291463
Telangana,Vikarabad,2025-11,-0.8052516484989723
Telangana,Vikarabad,2025-12,-0.33273313599128557
Telangana,Wanaparthy,2025-01,2.632085968989794
Telangana,Wanaparthy,2025-02,0.16998839996821832
Telangana,Wanaparthy,2025-03,-0.3994777081408135
Telangana,Wanaparthy,2025-04,-0.36029214206558097
Telangana,Wanaparthy,2025-05,-1.07617087381121
Telangana,Wanaparthy,2025-06,-0.6920724910150112
Telangana,Wanaparthy,2025-07,0.3396611180277066
Telangana,Wanaparthy,2025-08,-0.5324362197704119
Telangana,Wanaparthy,2025-09,-0.5324362197704119
Telangana,Wanaparthy,2025-10,-0.4678896543875044
Telangana,Wanaparthy,2025-11,-0.4873263818055461
Telangana,Wanaparthy,2025-12,1.4063662037807751
Telangana,Warangal,2025-01,2.2196864697124674
Telangana,Warangal,2025-02,-0.9226985809923883
Telangana,Warangal,2025-03,0.6415451486078806
Telangana,Warangal,2025-04,-0.41142064775571663
Telangana,Warangal,2025-05,-0.1275159806149445
Telangana,Warangal,2025-06,-0.10187280285651783
Telangana,Warangal,2025-07,-0.926331797074895
Telangana,Warangal,2025-08,1.123565997884367
Telangana,Warangal,2025-09,0.6567974549464911
Telangana,Warangal,2025-10,-1.718056842318491
Telangana,Warangal,2025-11,-0.3066960887391225
Telangana,Warangal,2025-12,-0.12700233079912415
Telangana,Warangal (Urban),2025-03,-1.9999950000124997
